Id,IsCancelled,PreviousBookingsNotCancelled,PreviousCancellations,TotalSpecialRequests,BookingChanges,StaysWeekendNights,StaysWeekNights
18461,1,2,1,1,0,0,2
58755,1,0,0,0,0,2,4
59023,1,0,0,1,0,2,1
33714,0,0,0,3,0,1,3
88951,0,0,0,1,0,1,2
100603,0,0,0,0,0,2,2
4222,1,0,0,0,0,0,1
43451,1,0,0,0,0,0,1
21458,0,0,0,0,0,0,0
47732,0,0,0,1,0,0,1
26348,0,0,0,1,0,1,1
16918,0,0,0,1,0,1,1
102684,0,0,0,1,0,2,0
66526,1,0,0,0,0,1,1
16812,0,0,0,0,0,4,6
104048,0,0,0,0,0,0,3
82279,1,0,1,0,0,2,0
105093,0,0,0,1,0,2,4
102722,0,0,0,2,1,1,1
100587,0,0,0,0,1,2,2
113710,0,0,0,1,0,1,1
23318,0,0,0,0,9,2,7
90148,0,0,0,1,0,0,4
46305,1,0,0,1,0,0,1
102787,0,0,0,1,0,0,1
68652,1,0,0,0,0,1,0
30459,0,0,0,0,0,1,0
9375,1,0,0,0,0,0,3
16458,0,0,0,0,0,1,1
92595,0,0,0,0,0,2,2
104304,0,0,0,1,0,1,3
113887,0,0,0,0,0,1,4
41521,1,0,0,2,0,1,4
94604,0,0,0,3,0,2,1
49760,1,0,0,0,0,1,2
96896,0,0,0,0,0,0,2
43779,0,0,0,0,0,1,1
106941,0,0,0,0,5,4,7
12978,1,0,0,1,0,2,3
71660,1,0,0,0,0,0,2
36860,0,0,0,1,0,0,3
53035,1,0,0,0,0,1,0
112137,0,0,0,1,5,0,4
56157,1,0,0,0,0,0,2
13983,0,3,0,0,0,0,1
33336,0,0,0,0,0,1,0
96959,0,0,0,2,1,0,1
83469,0,0,0,0,0,0,1
56095,1,0,0,2,0,2,2
88268,0,0,0,0,0,0,1
85148,0,0,0,0,0,2,1
7890,0,0,0,1,0,4,6
90594,0,0,0,1,0,0,3
22413,0,0,0,1,0,2,4
116679,0,0,0,1,0,1,2
76573,0,0,0,1,0,2,4
63841,1,0,0,0,0,1,2
47815,0,0,0,0,0,0,3
18807,0,0,0,0,0,1,0
91375,0,0,0,1,0,0,1
95097,0,0,0,0,0,2,1
61364,1,0,0,0,0,2,3
86684,0,0,0,1,0,1,2
7702,1,0,0,1,0,0,2
67821,1,0,0,1,0,0,3
91294,0,0,0,0,0,2,0
77107,0,0,0,0,0,0,3
71349,1,0,0,1,0,1,1
1252,0,0,0,1,1,2,4
85073,0,0,0,0,0,1,0
756,1,0,0,2,0,2,5
93594,0,0,0,1,0,2,3
41269,1,0,0,0,0,0,4
87278,0,0,0,0,0,1,2
43051,0,0,0,0,0,0,3
36097,0,0,0,2,0,0,3
14920,0,0,0,0,0,2,5
38114,0,0,0,0,0,2,5
30751,0,0,0,2,1,1,0
79737,1,0,1,0,0,0,2
82488,0,0,0,0,0,0,1
86134,0,0,0,0,0,0,3
106615,0,0,0,0,0,1,3
100879,0,0,0,0,2,1,1
84664,0,0,0,2,0,0,2
87459,0,0,0,0,0,0,4
87900,0,0,0,1,0,0,2
22508,0,0,0,0,0,2,7
104015,0,0,0,0,0,0,2
90580,0,0,0,1,2,0,3
115785,0,0,0,2,0,0,1
105600,0,0,0,1,0,1,3
68097,1,0,0,0,0,2,1
33128,0,0,0,0,0,0,2
28607,0,0,0,2,0,0,3
89881,0,0,0,0,1,1,1
43569,0,0,0,0,0,0,2
3305,1,0,0,0,0,1,1
94786,0,0,0,1,0,2,3
28543,0,0,0,0,0,2,5
39442,0,0,0,2,0,2,9
104222,0,1,0,1,0,0,1
12658,1,0,0,1,0,2,5
74966,1,0,1,0,0,2,2
46097,0,0,0,1,0,0,0
95273,0,0,0,2,2,0,3
91118,0,0,0,1,0,0,2
107150,0,0,0,0,0,0,3
53348,1,0,0,1,2,4,8
74385,1,0,1,0,0,1,2
62038,1,0,0,0,0,0,3
76835,1,0,1,0,0,1,2
89308,0,0,0,0,1,1,0
2456,0,0,0,2,0,2,6
88017,0,0,0,0,0,2,3
14245,1,0,1,0,0,0,3
22660,0,0,0,1,0,1,5
76069,1,58,6,2,1,0,2
33768,0,0,0,0,1,2,2
26061,0,0,0,1,0,2,5
104484,0,0,0,0,0,2,1
97257,0,0,0,0,0,1,2
58208,1,0,0,0,0,2,0
28977,0,0,0,1,0,0,0
92618,0,0,0,1,0,1,1
20586,0,0,0,0,0,0,3
30072,0,0,0,2,0,4,7
104043,0,0,0,1,1,0,2
110706,0,0,0,0,0,0,1
4390,1,0,0,0,0,0,2
58744,1,0,0,1,0,0,3
55977,1,0,0,0,0,0,2
101683,0,0,0,1,0,0,4
116027,0,0,0,0,1,1,1
27943,0,0,0,0,2,3,7
111950,0,0,0,0,0,0,2
32022,0,0,0,2,0,2,1
40295,0,0,0,0,0,2,2
112889,0,0,0,0,0,0,3
106181,0,0,0,0,0,0,4
77427,1,0,1,0,0,0,1
112079,0,0,0,2,0,0,3
58230,1,0,0,2,0,2,2
90858,0,0,0,1,0,1,2
91436,0,0,0,1,0,0,1
51011,1,0,0,0,0,1,2
96920,0,0,0,2,0,0,3
41119,0,0,0,0,0,2,1
72651,1,0,0,0,0,1,2
100953,0,0,0,0,0,1,0
69536,1,0,0,1,0,2,2
27934,0,0,0,0,0,0,1
70904,1,0,0,1,0,0,2
103044,0,0,0,0,0,0,3
99370,0,1,0,2,1,0,3
66364,1,0,0,1,0,0,3
75488,1,0,1,0,1,0,2
92815,0,0,0,1,0,1,3
116627,0,0,0,2,1,2,5
6975,1,0,0,0,1,2,5
18925,0,0,0,2,0,2,5
37450,0,0,0,1,0,2,5
8144,1,0,0,3,2,2,1
47883,0,0,0,1,0,2,3
20385,0,0,0,0,0,0,1
41262,0,0,0,2,0,0,2
33588,0,0,0,1,0,0,1
89016,0,0,0,0,0,1,1
43248,1,0,0,0,0,2,3
67231,1,0,0,0,0,1,3
107746,0,0,0,1,0,0,1
116000,0,0,0,1,0,0,2
91478,0,0,0,1,0,1,3
12952,1,0,0,0,0,2,3
35158,0,0,0,0,0,1,1
44528,0,0,0,1,0,1,3
79244,0,0,0,0,1,2,3
65589,1,0,0,0,0,2,2
101560,0,0,0,1,0,1,2
45902,0,0,0,1,0,1,3
72262,1,0,0,2,0,0,4
58006,1,0,0,0,0,0,3
104925,0,0,0,2,0,0,1
88414,0,0,0,1,2,2,3
2966,0,0,0,0,0,2,5
89978,0,0,0,0,0,0,1
59738,1,0,0,0,0,1,2
28792,0,0,0,1,0,1,3
31670,0,0,0,1,0,0,1
11535,1,0,0,1,0,2,4
22339,0,0,0,0,0,0,3
85992,0,0,0,0,0,0,1
34919,0,0,0,0,0,0,1
35878,0,0,0,0,0,1,0
25736,0,0,0,0,2,2,8
105076,0,0,0,0,0,1,1
2389,0,0,0,0,0,1,0
113606,0,0,0,1,0,1,2
58890,1,0,0,0,0,1,2
53999,1,0,0,0,0,0,2
103594,0,0,0,1,3,1,0
117558,0,0,0,1,0,2,2
85284,0,0,0,0,0,2,3
61380,1,0,0,0,0,0,2
82600,0,0,0,0,0,1,1
56141,1,0,0,0,0,0,3
24357,0,0,0,0,0,0,2
92251,0,0,0,0,0,1,2
40387,0,0,0,1,0,1,3
62290,1,0,0,0,0,0,2
21706,0,0,0,0,0,4,6
84598,0,0,0,0,0,2,5
107673,0,0,0,1,0,0,2
57838,1,0,0,0,0,0,4
76859,0,0,0,0,0,1,0
76343,0,0,0,0,0,2,1
25408,0,0,0,1,0,3,7
85995,0,0,0,0,0,0,1
46712,1,0,0,0,0,0,3
112824,0,0,0,0,0,1,2
75295,1,0,1,0,0,0,2
82370,0,0,0,0,0,0,1
95139,0,0,0,0,1,2,1
19362,0,1,0,0,1,0,1
58300,1,0,0,1,0,1,4
20886,0,0,0,0,1,1,1
29165,0,0,0,1,0,2,4
61560,1,0,0,0,0,0,2
66942,1,0,0,0,0,0,2
107652,0,0,0,0,0,0,2
21974,0,0,0,0,0,1,3
113570,0,0,0,0,0,1,2
58688,1,0,0,2,0,1,4
73293,1,0,1,0,0,0,2
23473,0,0,0,0,0,0,1
3469,0,0,0,2,0,0,0
96336,0,0,0,1,0,0,3
111762,0,0,0,0,0,1,1
73672,1,0,1,0,0,1,1
74498,1,0,1,0,0,0,2
67098,1,0,0,0,0,2,1
31865,0,0,0,1,0,0,3
12210,1,0,0,0,0,2,5
116758,0,0,0,0,1,0,2
87608,0,0,0,1,1,1,1
32563,0,0,0,0,0,0,2
8902,1,0,0,0,0,2,2
33550,0,0,0,0,1,4,6
91919,0,0,0,0,0,0,1
37688,0,0,0,0,0,0,1
94676,0,0,0,1,0,0,2
40901,0,0,0,3,0,1,3
67495,1,0,0,0,0,2,2
44439,0,0,0,0,0,0,2
38896,0,0,0,0,0,2,5
42026,0,0,0,0,0,0,1
86038,0,0,0,0,1,0,1
99134,0,0,0,0,1,2,1
100877,0,0,0,2,0,1,2
89184,0,0,0,2,0,2,3
68401,1,0,0,0,0,0,4
85298,0,0,0,0,0,0,3
112890,0,0,0,0,0,0,1
22216,0,0,0,0,0,1,1
26724,0,0,0,1,0,4,10
68978,1,0,0,0,0,1,2
15378,0,0,0,2,0,1,4
24043,0,0,0,0,0,0,2
99045,0,0,0,1,0,0,2
88929,0,0,0,1,3,1,2
63639,1,0,0,0,0,2,2
47348,0,0,0,1,0,1,2
63277,1,0,0,0,0,0,1
82181,1,0,1,0,0,0,2
50739,1,0,0,0,0,0,2
101885,0,0,0,0,0,2,3
68294,1,0,0,0,0,0,1
88190,0,13,0,1,0,0,1
106556,0,0,0,0,0,2,2
59751,1,0,0,0,1,1,3
94038,0,0,0,1,0,1,2
94240,0,0,0,1,0,0,3
75115,1,0,1,0,0,0,4
634,1,0,0,0,0,0,1
103101,0,0,0,0,0,0,1
41282,0,0,0,2,0,0,2
66681,1,0,0,0,0,1,3
92006,0,0,0,0,0,0,3
10749,1,0,0,0,0,2,5
86012,0,0,0,0,0,0,1
10284,1,0,0,0,0,6,19
58216,1,0,0,3,0,2,1
27310,0,0,0,1,0,4,10
40771,0,0,0,0,0,2,2
34687,0,0,0,0,0,2,5
26600,0,0,0,0,0,4,10
79328,0,0,0,1,0,1,2
44533,1,0,0,1,0,1,3
48,0,0,0,1,1,2,5
56677,1,0,0,0,0,0,2
7365,1,0,0,1,0,4,10
115972,0,0,0,1,2,2,5
3223,0,0,0,2,2,0,1
80594,0,0,0,0,0,2,1
59882,1,0,0,2,0,2,3
3139,0,0,0,1,0,1,3
108412,0,0,0,0,0,2,3
35728,0,0,0,1,0,4,10
33702,0,0,0,0,0,0,5
23183,0,0,0,1,0,1,0
7247,1,0,0,0,1,0,4
115846,0,0,0,1,0,1,3
89303,0,0,0,2,0,1,3
1593,0,0,0,0,0,2,5
28889,0,0,0,1,0,2,5
86956,0,0,0,1,0,1,4
60851,1,0,0,0,0,0,1
76370,0,0,0,1,0,0,2
98116,0,0,0,0,0,2,1
112266,0,0,0,1,2,2,0
1226,0,0,0,0,0,2,7
45583,0,0,0,0,0,2,3
74630,1,0,1,0,0,0,2
103219,0,0,0,0,4,1,5
103807,0,0,0,0,0,2,5
27975,0,0,0,0,0,2,2
18407,0,0,0,0,0,1,3
88966,0,0,0,0,1,5,10
78507,0,0,0,0,0,1,2
19748,0,0,0,0,0,2,8
41847,1,0,0,0,0,2,0
28759,0,0,0,2,0,2,2
8632,0,0,0,0,0,2,5
18915,0,0,0,1,0,1,5
15920,0,0,0,1,0,1,5
113201,0,0,0,3,0,2,2
99086,0,0,0,0,1,0,2
113783,0,0,0,2,0,2,3
78084,0,0,0,0,0,0,1
28175,0,0,0,0,0,2,0
30721,0,0,0,0,1,0,1
13816,0,5,0,0,0,1,0
51257,0,0,0,0,0,0,3
85447,0,0,0,0,0,0,3
37756,0,0,0,1,0,1,5
102208,0,0,0,1,0,2,2
1760,0,0,0,1,0,2,2
46298,1,0,0,1,3,0,3
38660,0,0,0,0,0,0,1
49641,1,0,0,0,0,0,1
71432,1,0,0,0,0,0,1
86637,0,0,0,0,0,0,2
70510,1,0,0,0,0,0,4
47011,1,0,0,0,0,2,1
106297,0,0,0,1,0,0,1
104643,0,0,0,1,0,0,1
35179,0,0,0,0,1,1,0
92382,0,0,0,2,0,2,5
90687,0,0,0,0,0,1,2
13904,0,2,0,1,0,4,10
96583,0,0,0,2,0,0,1
8268,1,0,0,0,0,0,2
24824,0,0,0,1,1,0,1
53624,1,0,0,0,0,2,0
35198,0,0,0,1,0,2,1
8363,1,0,0,0,0,0,5
111366,0,0,0,0,0,0,2
64109,1,0,0,0,0,0,3
17687,0,0,0,0,2,4,10
8816,1,0,0,0,1,0,4
55401,1,0,0,0,0,1,1
27464,0,0,0,0,0,1,0
79821,1,0,1,0,0,0,2
115949,0,0,0,2,2,1,4
35867,0,0,0,1,0,1,2
113291,0,0,0,0,0,1,2
51269,0,0,0,0,0,0,3
51785,1,0,0,0,0,2,2
79143,0,0,0,0,2,0,1
70469,1,0,0,0,0,0,3
12506,1,0,0,0,0,1,2
51782,1,0,0,0,0,2,2
45567,0,0,0,0,0,2,5
28183,0,0,0,0,1,1,0
21808,0,0,0,1,1,2,3
21684,0,0,0,0,0,2,5
108379,0,0,0,3,2,2,2
18487,0,0,0,1,0,1,1
24464,0,0,0,1,3,0,2
88567,0,0,0,0,0,0,1
86848,0,0,0,1,0,2,2
56999,1,0,0,0,0,0,2
33309,0,0,0,0,0,1,3
84127,0,0,0,0,0,0,1
66450,1,0,0,0,0,1,2
116223,0,0,0,0,1,2,2
7946,1,0,0,0,0,0,3
113730,0,0,0,0,0,1,1
110847,0,0,0,0,0,2,4
48314,0,0,0,0,1,2,5
102232,0,0,0,2,0,2,2
97537,0,0,0,1,0,1,2
33138,0,0,0,0,0,0,1
42549,0,0,0,0,0,0,2
49971,1,0,0,0,0,0,3
118426,0,0,0,2,0,2,5
86697,0,0,0,0,0,1,2
111965,0,0,0,0,0,0,2
57875,1,0,0,0,0,0,2
77325,0,0,0,0,0,2,3
83477,0,0,0,0,1,0,1
81351,1,0,1,0,0,2,0
23635,0,0,0,0,0,2,5
34567,0,0,0,0,0,0,3
56937,1,0,0,2,0,0,3
61878,1,0,0,0,0,0,1
19023,0,4,0,3,2,2,8
65241,1,0,0,0,0,2,0
54165,1,0,0,0,0,0,1
50442,1,0,0,0,0,1,2
61674,1,0,0,0,0,2,1
114676,0,0,0,0,0,2,2
25728,0,0,0,0,0,0,2
70723,1,0,0,1,0,1,3
109990,0,0,0,0,0,0,3
74702,1,0,1,0,0,1,1
69170,1,0,0,0,0,0,2
63145,1,0,0,2,0,1,3
40967,0,0,0,2,0,0,2
87875,0,0,0,1,1,0,3
16654,0,0,0,0,0,2,4
105668,0,0,0,0,0,1,3
16947,0,0,0,0,0,2,5
2621,1,0,0,1,0,1,2
58583,1,0,0,0,0,2,2
95137,0,0,0,2,0,0,1
11377,1,0,0,0,0,0,4
117690,0,0,0,2,0,2,4
67215,1,0,0,2,0,1,2
10740,1,0,0,0,0,0,3
109578,0,0,0,2,0,1,1
103161,0,0,0,1,0,0,2
69164,1,0,0,1,0,0,2
75715,0,0,0,0,0,0,2
67210,1,0,0,1,0,1,2
81427,0,0,0,1,0,0,1
70159,1,0,0,0,0,0,2
48620,1,0,0,1,0,1,2
74534,1,0,1,0,0,0,2
37333,0,0,0,1,0,2,1
68535,1,0,0,1,0,1,2
45786,1,0,0,0,0,1,3
27330,0,0,0,1,0,0,2
17350,0,0,0,1,0,0,2
16132,0,0,0,2,0,1,3
8774,1,0,0,0,2,2,4
48308,1,0,0,0,0,2,2
57396,1,0,0,0,0,0,2
92555,0,0,0,2,0,1,1
113540,0,0,0,0,0,0,3
53526,1,0,0,0,0,0,3
68999,1,0,0,0,0,0,1
117288,0,0,0,1,0,1,4
38591,0,0,0,0,0,1,3
47377,1,0,0,0,0,2,4
59050,1,0,0,1,0,1,1
95710,0,0,0,1,1,0,2
99320,0,0,0,2,0,1,3
24777,0,0,0,2,0,2,4
111195,0,0,0,0,0,1,1
77398,0,0,0,0,0,0,3
64344,1,0,0,0,0,0,3
48776,1,0,0,0,0,0,4
48954,1,0,0,0,0,0,2
117677,0,0,0,1,0,0,3
95405,0,0,0,2,1,0,5
115002,0,0,0,0,0,2,5
89813,0,0,0,1,0,2,5
59016,1,0,0,0,0,2,0
28667,0,0,0,0,2,1,3
29107,0,0,0,1,1,0,1
108004,0,0,0,0,0,0,1
92291,0,2,0,0,1,0,1
52720,1,0,0,0,0,1,1
23560,0,4,0,0,0,0,4
106623,0,0,0,1,0,0,3
117675,0,0,0,3,1,0,3
87821,0,0,0,0,0,0,3
24441,0,0,0,0,0,3,10
46785,1,0,0,0,0,0,1
38672,0,0,0,3,0,0,1
47891,1,0,0,1,1,0,1
5112,1,0,0,0,0,2,5
44626,0,0,0,0,0,2,2
34176,0,0,0,1,0,2,5
94527,0,0,0,0,2,1,0
76979,0,0,0,0,0,0,2
21999,0,0,0,0,0,1,0
15348,0,0,0,0,0,0,1
54038,1,0,0,1,0,2,3
34099,0,0,0,0,0,0,1
15100,0,0,0,1,0,2,5
118156,0,0,0,3,0,0,1
80239,0,1,0,1,0,1,0
3554,0,0,0,1,1,0,0
77990,1,0,1,3,0,0,3
25288,0,0,0,0,0,3,8
74820,1,0,1,0,0,0,2
100826,0,0,0,1,0,0,2
112234,0,0,0,0,0,2,1
114828,0,0,0,0,1,0,0
86920,0,0,0,1,0,1,3
17008,0,0,0,0,0,2,1
82929,0,0,0,0,0,0,0
28103,0,0,0,0,0,0,3
51203,0,0,0,0,0,0,3
93568,0,3,0,1,0,1,0
110608,0,0,0,1,0,1,3
59626,1,0,0,0,0,1,2
17517,0,0,0,0,0,0,3
11062,1,0,0,1,0,2,5
75088,1,0,1,0,0,0,4
84915,0,0,0,1,0,0,3
6194,0,0,0,0,2,2,5
23025,0,1,0,1,0,0,2
55765,1,0,0,0,0,2,3
75111,1,0,1,0,0,0,4
54626,1,0,0,0,0,1,5
5254,1,0,0,0,0,1,2
112237,0,0,0,1,0,2,3
73879,1,0,1,0,0,1,1
68488,1,0,0,0,0,0,1
45936,0,0,0,0,1,0,3
81088,1,0,1,0,0,2,1
73831,1,0,1,0,0,1,1
29419,0,0,0,1,0,2,5
2312,1,0,0,0,0,1,2
97951,0,0,0,1,0,0,3
41982,1,0,0,0,0,1,4
80113,1,0,1,0,0,1,1
67134,1,0,0,1,0,2,5
56380,1,0,0,0,0,1,2
36478,0,0,0,2,3,2,2
8635,0,0,0,0,0,2,5
57945,1,0,0,0,0,0,3
103528,0,0,0,1,0,0,1
37715,0,0,0,0,0,0,1
56744,1,0,0,2,0,2,2
29751,0,0,0,0,0,2,5
84715,0,0,0,0,0,1,2
18109,0,0,0,0,0,0,1
67353,1,0,0,0,1,0,1
54791,1,0,0,0,0,2,6
47014,1,0,0,0,0,2,1
36299,0,0,0,1,0,2,2
74331,1,0,1,0,0,2,2
29630,0,0,0,0,1,1,3
115908,0,0,0,1,2,0,1
6104,1,0,0,1,0,0,1
7144,1,0,0,0,0,1,3
33742,0,0,0,1,0,2,4
107886,0,0,0,0,0,1,1
29527,0,0,0,1,0,0,1
104061,0,0,0,0,0,0,4
107694,0,0,0,1,0,2,5
32857,0,0,0,0,0,2,5
103462,0,1,0,3,0,2,2
29326,0,0,0,0,0,2,4
49764,1,0,0,0,0,2,2
101458,0,0,0,0,0,1,1
36205,0,0,0,2,0,4,6
107783,0,0,0,2,0,1,1
48514,1,0,0,1,0,0,3
26235,0,2,0,0,0,0,1
19422,0,0,0,2,0,2,5
104121,0,0,0,2,1,0,4
8662,0,0,0,0,1,0,4
101474,0,0,0,0,0,1,1
64063,1,0,0,0,0,0,3
25840,0,0,0,0,0,0,1
77600,1,0,1,0,0,2,1
105126,0,0,0,0,0,1,1
72447,1,0,0,0,0,1,2
24852,0,0,0,3,0,2,5
25922,0,0,0,2,0,2,5
2535,0,0,0,0,2,0,2
83353,0,0,0,1,0,2,1
82898,0,0,0,0,0,0,3
86632,0,0,0,0,1,0,2
65984,1,0,0,0,0,2,1
84455,0,0,0,0,1,2,3
101408,0,0,0,5,0,2,3
10521,1,0,0,0,0,2,4
38507,0,0,0,1,0,2,0
104524,0,0,0,4,0,1,1
74354,1,0,1,3,0,0,2
80843,0,12,0,2,0,0,1
26333,0,0,0,1,0,2,5
1723,0,0,0,0,0,0,1
43468,0,0,0,0,0,0,1
91024,0,0,0,1,0,0,1
87786,0,0,0,0,0,0,1
110260,0,0,0,0,0,2,2
15336,0,1,0,0,0,0,1
71109,1,0,0,0,0,0,4
11205,1,0,0,2,0,1,3
33481,0,0,0,1,0,0,2
38940,0,0,0,2,0,1,3
61763,1,0,0,2,0,0,3
54936,1,0,0,0,0,0,3
105931,0,0,0,1,0,1,0
39240,0,0,0,0,1,2,5
78239,1,0,1,2,0,1,2
19570,0,0,0,0,0,0,3
64952,1,0,0,0,0,0,4
55468,1,0,0,0,0,6,12
4230,0,0,0,0,0,1,1
45844,0,0,0,1,0,2,1
11910,1,0,0,0,0,2,3
95431,0,0,0,0,0,0,1
8659,0,0,0,0,0,0,4
53858,1,0,0,1,0,2,3
56667,1,0,0,2,1,0,1
46399,1,0,0,0,0,0,3
86174,0,0,0,3,0,0,4
7454,1,0,0,0,0,2,2
115178,0,0,0,1,0,2,4
102362,0,0,0,1,0,0,4
91788,0,0,0,2,0,2,4
73474,1,0,1,0,0,0,2
35528,0,0,0,0,0,2,3
36317,0,0,0,2,0,2,3
77660,0,3,0,0,0,0,1
82568,0,0,0,0,0,1,0
3152,1,0,0,2,0,0,2
90315,0,0,0,0,0,1,0
37864,0,0,0,1,0,2,6
105484,0,0,0,1,0,0,1
87854,0,0,0,0,0,0,3
21553,0,2,0,1,0,0,1
29872,0,0,0,0,0,0,1
22496,0,0,0,0,0,1,2
103952,0,0,0,0,1,0,1
37425,0,0,0,1,0,2,5
105038,0,0,0,0,0,2,1
74782,1,0,1,0,0,0,2
114922,0,0,0,0,0,0,1
34852,0,0,0,1,1,2,5
6856,1,0,0,2,0,4,10
50960,1,0,0,0,0,2,4
5428,0,0,0,0,0,1,1
106770,0,0,0,1,0,1,2
39082,0,0,0,0,0,2,8
91071,0,0,0,1,0,0,2
3493,1,0,0,0,0,0,1
34463,0,0,0,1,0,2,2
30738,0,0,0,0,0,0,1
116453,0,0,0,2,0,0,2
68441,1,0,0,0,0,0,3
102735,0,0,0,2,2,2,2
19562,0,16,0,1,1,0,1
114712,0,0,0,1,0,2,5
187,0,0,0,2,0,3,7
59279,1,0,0,0,0,0,3
16582,0,0,0,1,0,0,3
69464,1,0,0,0,0,1,2
79885,0,0,0,0,0,0,1
54515,1,0,0,0,0,0,1
80702,0,0,0,0,0,2,2
109163,0,0,0,0,0,1,2
66148,1,0,0,0,0,0,2
105360,0,0,0,0,0,0,1
62263,1,0,0,0,0,0,1
71515,1,0,0,1,0,2,1
86913,0,0,0,0,2,1,3
57633,1,0,0,0,0,2,3
35445,0,0,0,0,0,0,0
40481,0,0,0,0,0,0,2
24637,0,0,0,1,0,0,1
85692,0,0,0,2,1,1,3
53102,1,0,0,0,0,0,1
65561,1,0,0,0,0,2,2
29,0,0,0,1,0,2,5
68457,1,0,0,1,0,0,3
60623,1,0,0,2,1,0,2
96255,0,0,0,1,0,0,1
62013,1,0,0,0,0,0,3
86184,0,0,0,1,0,0,3
66254,1,0,0,0,0,0,3
73194,1,0,1,0,0,0,2
115779,0,0,0,1,0,2,3
41696,0,0,0,0,0,1,2
34792,0,0,0,1,1,1,3
107121,0,0,0,1,0,0,3
110238,0,0,0,2,0,1,1
94566,0,0,0,2,0,0,1
21120,0,0,0,0,0,0,2
23686,0,4,0,0,0,1,0
32752,0,1,0,0,0,0,1
106639,0,0,0,2,0,0,3
106475,0,0,0,0,0,1,1
4273,1,0,0,2,1,0,3
64683,1,0,0,2,0,0,2
47239,1,0,0,0,0,2,5
69904,1,0,0,1,0,4,8
92286,0,0,0,0,0,0,3
1237,1,0,0,0,0,2,5
68317,1,0,0,0,0,0,1
64493,1,0,0,1,0,0,1
231,0,0,0,0,2,0,2
91274,0,0,0,1,0,1,0
100732,0,0,0,1,0,2,4
76980,0,0,0,0,0,0,2
57809,1,0,0,2,0,0,3
104288,0,0,0,1,0,2,2
26691,0,0,0,1,0,1,2
84052,0,0,0,0,0,0,1
4767,0,0,0,0,1,1,1
88125,0,15,1,2,0,0,2
71573,1,0,0,1,0,2,4
12531,1,0,0,0,0,3,6
5496,0,0,0,0,1,1,1
42421,1,0,0,2,0,2,5
39481,1,0,0,0,0,2,1
78963,1,0,1,1,1,1,4
82046,0,0,0,1,0,2,1
81318,1,0,1,0,0,0,1
96426,0,0,0,2,0,1,3
114232,0,0,0,1,0,0,1
96799,0,0,0,0,0,0,1
14589,1,0,1,0,0,1,1
76643,0,0,0,0,0,0,1
19171,0,0,0,0,0,0,3
82705,0,0,0,0,0,0,1
63320,1,0,0,0,0,0,1
39713,0,0,0,0,0,0,2
72111,1,0,0,0,0,2,1
17364,0,0,0,2,0,2,5
97474,0,0,0,0,1,0,2
50260,1,0,0,0,0,0,3
37247,0,0,0,0,0,0,2
18999,0,0,0,0,0,0,1
22374,0,0,0,0,0,0,3
3038,1,0,0,0,0,0,2
2331,0,0,0,0,0,1,2
63473,1,0,0,0,0,0,2
88869,0,0,0,0,0,1,1
17715,0,0,0,0,1,2,6
38410,0,0,0,2,2,2,5
65945,1,0,0,1,0,2,5
40028,0,0,0,0,0,1,4
13666,1,0,0,0,0,0,3
51154,0,0,0,1,6,0,4
71891,1,0,0,0,0,2,1
37405,0,0,0,1,1,0,2
75708,0,0,0,0,0,0,2
2375,1,0,0,0,0,2,5
102189,0,0,0,1,3,1,1
113595,0,0,0,1,0,1,3
60475,1,0,0,0,0,0,2
99376,0,0,0,1,0,2,4
106361,0,0,0,2,0,1,4
24298,0,0,0,2,0,2,5
63862,1,0,0,0,0,1,1
113361,0,0,0,0,0,1,3
109676,0,0,0,0,0,2,3
58495,1,0,0,0,0,0,2
59191,1,0,0,0,0,4,9
13859,0,1,0,2,0,2,5
102704,0,0,0,0,0,1,1
38546,0,0,0,3,1,2,4
16257,0,0,0,0,0,0,1
49674,1,0,0,1,1,0,2
63812,1,0,0,1,0,1,3
82039,0,0,0,0,0,2,1
7302,1,0,0,0,0,2,1
57031,1,0,0,2,0,1,3
12034,1,0,0,0,1,8,19
97473,0,0,0,2,1,2,0
106137,0,0,0,2,0,1,3
3125,0,0,0,0,0,2,4
48491,1,0,0,0,0,0,1
110056,0,0,0,0,0,1,1
109965,0,0,0,1,0,0,1
21938,0,0,0,1,0,0,2
75609,1,0,1,0,0,2,1
1609,1,0,0,3,0,2,0
7194,1,0,0,0,0,2,2
111533,0,0,0,0,1,0,3
109632,0,0,0,1,0,2,5
65472,1,0,0,0,0,1,2
19033,0,0,0,1,0,0,2
82960,0,0,0,0,0,0,0
25473,0,0,0,1,0,2,3
112442,0,0,0,0,0,2,3
47497,0,0,0,0,0,1,3
32094,0,0,0,1,0,0,2
18229,0,0,0,1,0,0,2
109392,0,0,0,1,0,1,3
28696,0,0,0,0,0,2,5
39299,0,0,0,1,0,0,2
16040,0,0,0,1,0,2,3
20147,0,0,0,2,1,0,3
46958,1,0,0,0,2,2,0
44317,1,0,0,0,0,0,1
96570,0,0,0,2,0,1,1
30760,0,0,0,3,0,1,2
74227,1,0,1,0,0,1,2
112265,0,0,0,0,0,1,0
53019,1,0,0,0,0,2,2
63367,1,0,0,2,0,2,2
106372,0,0,0,0,0,1,3
27429,0,0,0,0,0,0,4
43322,1,0,0,0,0,2,2
3512,0,0,0,0,0,1,5
26596,0,0,0,2,0,1,3
45617,0,0,0,0,0,2,1
14031,0,0,0,1,0,2,5
43357,1,0,0,0,0,2,2
